"pipeline","model","attempts","profile","run","cut","status","baseline_mutation","augmented_mutation","baseline_mutation_percent","augmented_mutation_percent","delta_pp","source_dir"
"ansi_fixed","32b","15","detailed","1","HtmlEncoder","SUCCESS","6/7","6/7","85.7142857142857","85.7142857142857","0","D:\report\report writing\new_output_compare\ansi\32b\output_32b_15_attempts_detailed_ansi_run1.tar"
"ansi_fixed","32b","15","detailed","1","IndexedString","SUCCESS","24/28","28/28","85.7142857142857","100","14.2857142857143","D:\report\report writing\new_output_compare\ansi\32b\output_32b_15_attempts_detailed_ansi_run1.tar"
"ansi_fixed","32b","15","detailed","1","Inflection","SUCCESS","13/20","-","65",,,"D:\report\report writing\new_output_compare\ansi\32b\output_32b_15_attempts_detailed_ansi_run1.tar"
"ansi_fixed","32b","15","detailed","1","InspirentoUtilities","SUCCESS","15/16","15/16","93.75","93.75","0","D:\report\report writing\new_output_compare\ansi\32b\output_32b_15_attempts_detailed_ansi_run1.tar"
"ansi_fixed","32b","15","detailed","1","MapUtil","SUCCESS","16/16","-","100",,,"D:\report\report writing\new_output_compare\ansi\32b\output_32b_15_attempts_detailed_ansi_run1.tar"
"ansi_fixed","32b","15","detailed","1","MathUtil","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\ansi\32b\output_32b_15_attempts_detailed_ansi_run1.tar"
"ansi_fixed","32b","15","detailed","1","NaturalSort","SUCCESS","34/66","49/66","51.5151515151515","74.2424242424242","22.7272727272727","D:\report\report writing\new_output_compare\ansi\32b\output_32b_15_attempts_detailed_ansi_run1.tar"
"ansi_fixed","32b","15","detailed","1","ObjectsUtil","TIMEOUT","?","-",,,,"D:\report\report writing\new_output_compare\ansi\32b\output_32b_15_attempts_detailed_ansi_run1.tar"
"ansi_fixed","32b","15","detailed","1","Reference","SUCCESS","10/19","11/19","52.6315789473684","57.8947368421053","5.26315789473685","D:\report\report writing\new_output_compare\ansi\32b\output_32b_15_attempts_detailed_ansi_run1.tar"
"ansi_fixed","32b","15","detailed","1","Region","SUCCESS","12/25","22/25","48","88","40","D:\report\report writing\new_output_compare\ansi\32b\output_32b_15_attempts_detailed_ansi_run1.tar"
"ansi_fixed","32b","15","detailed","1","SAXPathException","SUCCESS","1/10","-","10",,,"D:\report\report writing\new_output_compare\ansi\32b\output_32b_15_attempts_detailed_ansi_run1.tar"
"ansi_fixed","32b","15","detailed","1","SimpleCounter","SUCCESS","3/3","-","100",,,"D:\report\report writing\new_output_compare\ansi\32b\output_32b_15_attempts_detailed_ansi_run1.tar"
"ansi_fixed","32b","15","detailed","1","SortedArrayList","SUCCESS","15/19","-","78.9473684210526",,,"D:\report\report writing\new_output_compare\ansi\32b\output_32b_15_attempts_detailed_ansi_run1.tar"
"ansi_fixed","32b","15","detailed","1","SortedMapVector","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\ansi\32b\output_32b_15_attempts_detailed_ansi_run1.tar"
"ansi_fixed","32b","15","detailed","1","StringComparator","SUCCESS","12/16","-","75",,,"D:\report\report writing\new_output_compare\ansi\32b\output_32b_15_attempts_detailed_ansi_run1.tar"
"ansi_fixed","32b","15","detailed","1","StringEncoder64","SUCCESS","90/177","-","50.8474576271186",,,"D:\report\report writing\new_output_compare\ansi\32b\output_32b_15_attempts_detailed_ansi_run1.tar"
"ansi_fixed","32b","15","detailed","1","StringLink","SUCCESS","8/15","8/15","53.3333333333333","53.3333333333333","0","D:\report\report writing\new_output_compare\ansi\32b\output_32b_15_attempts_detailed_ansi_run1.tar"
"ansi_fixed","32b","15","detailed","1","StringList","SUCCESS","6/13","-","46.1538461538462",,,"D:\report\report writing\new_output_compare\ansi\32b\output_32b_15_attempts_detailed_ansi_run1.tar"
"ansi_fixed","32b","15","detailed","1","StringUtils","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\ansi\32b\output_32b_15_attempts_detailed_ansi_run1.tar"
"ansi_fixed","32b","15","detailed","1","ToStringConverter","SUCCESS","7/7","-","100",,,"D:\report\report writing\new_output_compare\ansi\32b\output_32b_15_attempts_detailed_ansi_run1.tar"
"ansi_fixed","32b","15","detailed","1","UniqueTimestampGenerator","SUCCESS","11/27","-","40.7407407407407",,,"D:\report\report writing\new_output_compare\ansi\32b\output_32b_15_attempts_detailed_ansi_run1.tar"
"ansi_fixed","32b","15","detailed","1","Util","SUCCESS","7/28","-","25",,,"D:\report\report writing\new_output_compare\ansi\32b\output_32b_15_attempts_detailed_ansi_run1.tar"
"ansi_fixed","32b","15","detailed","1","Version","SUCCESS","11/19","16/19","57.8947368421053","84.2105263157895","26.3157894736842","D:\report\report writing\new_output_compare\ansi\32b\output_32b_15_attempts_detailed_ansi_run1.tar"
"ansi_fixed","32b","15","detailed","2","ArrayUtil","SUCCESS","30/57","35/57","52.6315789473684","61.4035087719298","8.77192982456141","D:\report\report writing\new_output_compare\ansi\32b\output_32b_15_attempts_detailed_ansi_run2.tar"
"ansi_fixed","32b","15","detailed","2","Axis","SUCCESS","16/40","-","40",,,"D:\report\report writing\new_output_compare\ansi\32b\output_32b_15_attempts_detailed_ansi_run2.tar"
"ansi_fixed","32b","15","detailed","2","Base32","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\ansi\32b\output_32b_15_attempts_detailed_ansi_run2.tar"
"ansi_fixed","32b","15","detailed","2","Base64","SUCCESS","72/95","-","75.7894736842105",,,"D:\report\report writing\new_output_compare\ansi\32b\output_32b_15_attempts_detailed_ansi_run2.tar"
"ansi_fixed","32b","15","detailed","2","Base64Coder","SUCCESS","81/94","89/94","86.1702127659574","94.6808510638298","8.51063829787235","D:\report\report writing\new_output_compare\ansi\32b\output_32b_15_attempts_detailed_ansi_run2.tar"
"ansi_fixed","32b","15","detailed","2","BigDecimalUtil","SUCCESS","3/6","-","50",,,"D:\report\report writing\new_output_compare\ansi\32b\output_32b_15_attempts_detailed_ansi_run2.tar"
"ansi_fixed","32b","15","detailed","2","BinaryDisplayConverter","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\ansi\32b\output_32b_15_attempts_detailed_ansi_run2.tar"
"ansi_fixed","32b","15","detailed","2","ByteVector","SUCCESS","16/138","-","11.5942028985507",,,"D:\report\report writing\new_output_compare\ansi\32b\output_32b_15_attempts_detailed_ansi_run2.tar"
"ansi_fixed","32b","15","detailed","2","CaselessStringMap","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\ansi\32b\output_32b_15_attempts_detailed_ansi_run2.tar"
"ansi_fixed","32b","15","detailed","2","CommandLine","SUCCESS","16/32","25/32","50","78.125","28.125","D:\report\report writing\new_output_compare\ansi\32b\output_32b_15_attempts_detailed_ansi_run2.tar"
"ansi_fixed","32b","15","detailed","2","DateTools","SUCCESS","10/27","-","37.037037037037",,,"D:\report\report writing\new_output_compare\ansi\32b\output_32b_15_attempts_detailed_ansi_run2.tar"
"ansi_fixed","32b","15","detailed","2","DateUtil","SUCCESS","6/28","26/28","21.4285714285714","92.8571428571429","71.4285714285714","D:\report\report writing\new_output_compare\ansi\32b\output_32b_15_attempts_detailed_ansi_run2.tar"
"ansi_fixed","32b","15","detailed","2","DisplayHelper","SUCCESS","9/9","-","100",,,"D:\report\report writing\new_output_compare\ansi\32b\output_32b_15_attempts_detailed_ansi_run2.tar"
"ansi_fixed","32b","15","detailed","2","EmailFacadeState","SUCCESS","11/13","13/13","84.6153846153846","100","15.3846153846154","D:\report\report writing\new_output_compare\ansi\32b\output_32b_15_attempts_detailed_ansi_run2.tar"
"ansi_fixed","32b","15","detailed","2","FilterMatcher","SUCCESS","15/24","21/24","62.5","87.5","25","D:\report\report writing\new_output_compare\ansi\32b\output_32b_15_attempts_detailed_ansi_run2.tar"
"ansi_fixed","32b","15","detailed","2","GridLayout2","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\ansi\32b\output_32b_15_attempts_detailed_ansi_run2.tar"
"ansi_fixed","32b","15","detailed","2","HashCodeUtils","SUCCESS","31/38","33/38","81.5789473684211","86.8421052631579","5.26315789473685","D:\report\report writing\new_output_compare\ansi\32b\output_32b_15_attempts_detailed_ansi_run2.tar"
"ansi_fixed","32b","15","detailed","2","HtmlEncoder","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\ansi\32b\output_32b_15_attempts_detailed_ansi_run2.tar"
"ansi_fixed","32b","15","detailed","2","IndexedString","SUCCESS","26/28","28/28","92.8571428571429","100","7.14285714285714","D:\report\report writing\new_output_compare\ansi\32b\output_32b_15_attempts_detailed_ansi_run2.tar"
"ansi_fixed","32b","15","detailed","2","Inflection","SUCCESS","12/20","-","60",,,"D:\report\report writing\new_output_compare\ansi\32b\output_32b_15_attempts_detailed_ansi_run2.tar"
"ansi_fixed","32b","15","detailed","2","InspirentoUtilities","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\ansi\32b\output_32b_15_attempts_detailed_ansi_run2.tar"
"ansi_fixed","32b","15","detailed","2","MapUtil","SUCCESS","16/16","-","100",,,"D:\report\report writing\new_output_compare\ansi\32b\output_32b_15_attempts_detailed_ansi_run2.tar"
"ansi_fixed","32b","15","detailed","2","MathUtil","SUCCESS","16/44","18/44","36.3636363636364","40.9090909090909","4.54545454545455","D:\report\report writing\new_output_compare\ansi\32b\output_32b_15_attempts_detailed_ansi_run2.tar"
"ansi_fixed","32b","15","detailed","2","NaturalSort","SUCCESS","34/66","-","51.5151515151515",,,"D:\report\report writing\new_output_compare\ansi\32b\output_32b_15_attempts_detailed_ansi_run2.tar"
"ansi_fixed","32b","15","detailed","2","ObjectsUtil","TIMEOUT","?","-",,,,"D:\report\report writing\new_output_compare\ansi\32b\output_32b_15_attempts_detailed_ansi_run2.tar"
"ansi_fixed","32b","15","detailed","2","Reference","SUCCESS","8/19","13/19","42.1052631578947","68.4210526315789","26.3157894736842","D:\report\report writing\new_output_compare\ansi\32b\output_32b_15_attempts_detailed_ansi_run2.tar"
"ansi_fixed","32b","15","detailed","2","Region","SUCCESS","11/25","18/25","44","72","28","D:\report\report writing\new_output_compare\ansi\32b\output_32b_15_attempts_detailed_ansi_run2.tar"
"ansi_fixed","32b","15","detailed","2","SAXPathException","SUCCESS","1/10","3/10","10","30","20","D:\report\report writing\new_output_compare\ansi\32b\output_32b_15_attempts_detailed_ansi_run2.tar"
"ansi_fixed","32b","15","detailed","2","SimpleCounter","SUCCESS","3/3","-","100",,,"D:\report\report writing\new_output_compare\ansi\32b\output_32b_15_attempts_detailed_ansi_run2.tar"
"ansi_fixed","32b","15","detailed","2","SortedArrayList","SUCCESS","15/19","-","78.9473684210526",,,"D:\report\report writing\new_output_compare\ansi\32b\output_32b_15_attempts_detailed_ansi_run2.tar"
"ansi_fixed","32b","15","detailed","2","SortedMapVector","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\ansi\32b\output_32b_15_attempts_detailed_ansi_run2.tar"
"ansi_fixed","32b","15","detailed","2","StringComparator","SUCCESS","10/16","14/16","62.5","87.5","25","D:\report\report writing\new_output_compare\ansi\32b\output_32b_15_attempts_detailed_ansi_run2.tar"
"ansi_fixed","32b","15","detailed","2","StringEncoder64","SUCCESS","102/177","-","57.6271186440678",,,"D:\report\report writing\new_output_compare\ansi\32b\output_32b_15_attempts_detailed_ansi_run2.tar"
"ansi_fixed","32b","15","detailed","2","StringLink","SUCCESS","8/15","8/15","53.3333333333333","53.3333333333333","0","D:\report\report writing\new_output_compare\ansi\32b\output_32b_15_attempts_detailed_ansi_run2.tar"
"ansi_fixed","32b","15","detailed","2","StringList","SUCCESS","3/13","13/13","23.0769230769231","100","76.9230769230769","D:\report\report writing\new_output_compare\ansi\32b\output_32b_15_attempts_detailed_ansi_run2.tar"
"ansi_fixed","32b","15","detailed","2","StringUtils","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\ansi\32b\output_32b_15_attempts_detailed_ansi_run2.tar"
"ansi_fixed","32b","15","detailed","2","ToStringConverter","SUCCESS","7/7","-","100",,,"D:\report\report writing\new_output_compare\ansi\32b\output_32b_15_attempts_detailed_ansi_run2.tar"
"ansi_fixed","32b","15","detailed","2","UniqueTimestampGenerator","SUCCESS","12/27","-","44.4444444444444",,,"D:\report\report writing\new_output_compare\ansi\32b\output_32b_15_attempts_detailed_ansi_run2.tar"
"ansi_fixed","32b","15","detailed","2","Util","SUCCESS","16/28","17/28","57.1428571428571","60.7142857142857","3.57142857142857","D:\report\report writing\new_output_compare\ansi\32b\output_32b_15_attempts_detailed_ansi_run2.tar"
"ansi_fixed","32b","15","detailed","2","Version","SUCCESS","11/19","17/19","57.8947368421053","89.4736842105263","31.578947368421","D:\report\report writing\new_output_compare\ansi\32b\output_32b_15_attempts_detailed_ansi_run2.tar"
"ansi_fixed","32b","15","detailed","3","ArrayUtil","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\ansi\32b\output_32b_15_attempts_detailed_ansi_run3.tar"
"ansi_fixed","32b","15","detailed","3","Axis","SUCCESS","16/40","-","40",,,"D:\report\report writing\new_output_compare\ansi\32b\output_32b_15_attempts_detailed_ansi_run3.tar"
"ansi_fixed","32b","15","detailed","3","Base32","SUCCESS","55/72","-","76.3888888888889",,,"D:\report\report writing\new_output_compare\ansi\32b\output_32b_15_attempts_detailed_ansi_run3.tar"
"ansi_fixed","32b","15","detailed","3","Base64","SUCCESS","72/95","-","75.7894736842105",,,"D:\report\report writing\new_output_compare\ansi\32b\output_32b_15_attempts_detailed_ansi_run3.tar"
"ansi_fixed","32b","15","detailed","3","Base64Coder","SUCCESS","87/94","88/94","92.5531914893617","93.6170212765958","1.06382978723406","D:\report\report writing\new_output_compare\ansi\32b\output_32b_15_attempts_detailed_ansi_run3.tar"
"ansi_fixed","32b","15","detailed","3","BigDecimalUtil","SUCCESS","3/6","-","50",,,"D:\report\report writing\new_output_compare\ansi\32b\output_32b_15_attempts_detailed_ansi_run3.tar"
"ansi_fixed","32b","15","detailed","3","BinaryDisplayConverter","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\ansi\32b\output_32b_15_attempts_detailed_ansi_run3.tar"
"ansi_fixed","32b","15","detailed","3","ByteVector","SUCCESS","16/138","-","11.5942028985507",,,"D:\report\report writing\new_output_compare\ansi\32b\output_32b_15_attempts_detailed_ansi_run3.tar"
"ansi_fixed","32b","15","detailed","3","CaselessStringMap","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\ansi\32b\output_32b_15_attempts_detailed_ansi_run3.tar"
"ansi_fixed","32b","15","detailed","3","CommandLine","SUCCESS","17/32","27/32","53.125","84.375","31.25","D:\report\report writing\new_output_compare\ansi\32b\output_32b_15_attempts_detailed_ansi_run3.tar"
"ansi_fixed","32b","15","detailed","3","DateTools","SUCCESS","16/27","21/27","59.2592592592593","77.7777777777778","18.5185185185185","D:\report\report writing\new_output_compare\ansi\32b\output_32b_15_attempts_detailed_ansi_run3.tar"
"ansi_fixed","32b","15","detailed","3","DateUtil","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\ansi\32b\output_32b_15_attempts_detailed_ansi_run3.tar"
"ansi_fixed","32b","15","detailed","3","DisplayHelper","SUCCESS","7/9","-","77.7777777777778",,,"D:\report\report writing\new_output_compare\ansi\32b\output_32b_15_attempts_detailed_ansi_run3.tar"
"ansi_fixed","32b","15","detailed","3","EmailFacadeState","SUCCESS","10/13","-","76.9230769230769",,,"D:\report\report writing\new_output_compare\ansi\32b\output_32b_15_attempts_detailed_ansi_run3.tar"
"ansi_fixed","32b","15","detailed","3","FilterMatcher","SUCCESS","18/24","21/24","75","87.5","12.5","D:\report\report writing\new_output_compare\ansi\32b\output_32b_15_attempts_detailed_ansi_run3.tar"
"ansi_fixed","32b","15","detailed","3","GridLayout2","SUCCESS","18/103","-","17.4757281553398",,,"D:\report\report writing\new_output_compare\ansi\32b\output_32b_15_attempts_detailed_ansi_run3.tar"
"ansi_fixed","32b","15","detailed","3","HashCodeUtils","SUCCESS","31/38","-","81.5789473684211",,,"D:\report\report writing\new_output_compare\ansi\32b\output_32b_15_attempts_detailed_ansi_run3.tar"
"ansi_fixed","32b","15","detailed","3","HtmlEncoder","SUCCESS","6/7","-","85.7142857142857",,,"D:\report\report writing\new_output_compare\ansi\32b\output_32b_15_attempts_detailed_ansi_run3.tar"
"ansi_fixed","32b","15","detailed","3","IndexedString","SUCCESS","26/28","28/28","92.8571428571429","100","7.14285714285714","D:\report\report writing\new_output_compare\ansi\32b\output_32b_15_attempts_detailed_ansi_run3.tar"
"ansi_fixed","32b","15","detailed","3","Inflection","SUCCESS","12/20","-","60",,,"D:\report\report writing\new_output_compare\ansi\32b\output_32b_15_attempts_detailed_ansi_run3.tar"
"ansi_fixed","32b","15","detailed","3","InspirentoUtilities","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\ansi\32b\output_32b_15_attempts_detailed_ansi_run3.tar"
"ansi_fixed","32b","15","detailed","3","MapUtil","SUCCESS","16/16","-","100",,,"D:\report\report writing\new_output_compare\ansi\32b\output_32b_15_attempts_detailed_ansi_run3.tar"
"ansi_fixed","32b","15","detailed","3","MathUtil","SUCCESS","16/44","20/44","36.3636363636364","45.4545454545455","9.09090909090909","D:\report\report writing\new_output_compare\ansi\32b\output_32b_15_attempts_detailed_ansi_run3.tar"
"ansi_fixed","32b","15","detailed","3","NaturalSort","SUCCESS","34/66","39/66","51.5151515151515","59.0909090909091","7.57575757575758","D:\report\report writing\new_output_compare\ansi\32b\output_32b_15_attempts_detailed_ansi_run3.tar"
